Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Maison de vacance familiale a Chatelaillon (6 p.),Logement entier : logement . Chez Georges6 voyageurs *  * 3 chambres *  * 5 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",100 EUR ,,852 EUR,"4,67 *",6 voyageurs ,3 chambres, 5 lits , 1 salle de bain,"['Cuisine', 'Animaux acceptes', 'Television', 'Lave-linge', 'Climatisation', 'Seche-cheveux']",https://www.airbnb.fr/rooms/31166972?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867147_uJgDzs1E%2F66vqfnh&previous_page_section_name=1000&federated_search_id=51a33c71-94ea-4717-a267-47cf81e1d65c,46.07165,-1.08048,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,31166972,100,maison,"'cuisine', 'animaux acceptes', 'television', 'lave-linge', 'climatisation', 'seche-cheveux'"
Vue sur l'etang. WIFI fibre optique,,"Cabariot, Charente-Maritime, France",85 EUR,77 EUR ,664 EUR,,6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces au lac', 'Cuisine', 'Vitesse du reseau wifi\xa0: 1\xa0Mbps', 'Parking gratuit sur place', 'TV avec abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Arriere-cour privee - Cloture integrale']",https://www.airbnb.fr/rooms/43290406?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866201_2VdZrHl%2F0Zs2f7Nu&previous_page_section_name=1000&federated_search_id=6cc3d322-cf04-4f09-b3f5-b189af65d315,45.9276,-0.8584,28,01/06/2024 - 30/09/2024,Cabariot,43290406,85,Non identifie,"'vue sur le jardin', 'acces au lac', 'cuisine', 'vitesse du reseau wifi\xa0: 1\xa0mbps', 'parking gratuit sur place', 'tv avec abonnement standard au cable', 'lave-linge (gratuit) dans le logement', 'baignoire', 'arriere-cour privee - cloture integrale'"
Belle maison a cote de la plage! 6 a 8 pers,,"Aytre, Nouvelle-Aquitaine, France",120 EUR ,,1 015 EUR,,6 voyageurs ,3 chambres, 5 lits , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD avec Fire TV', 'Lave-linge', 'Seche-linge', 'Climatisation', 'Patio ou balcon\xa0: commun(e)']",https://www.airbnb.fr/rooms/43577237?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865892_O7e3MV54VlfSxZAn&previous_page_section_name=1000&federated_search_id=22ef6c11-49bb-449c-bb4c-ababbd9e6c29,46.13054,-1.1174,6,01/06/2024 - 30/09/2024,Aytre,43577237,120,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'parking gratuit sur place', 'tv hd avec fire tv', 'lave-linge', 'seche-linge', 'climatisation', 'patio ou balcon\xa0: commun(e)'"
Appartement duplex avec grande terrasse,Logement entier : appartement . Chez Jean-Louis6 voyageurs *  * 3 chambres *  * 4 lits *  * 2 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",230 EUR ,,2 033 EUR,"4,83 *",6 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Lit parapluie', ""Livres et jouets pour enfants de Jusqu'a 2\xa0ans et Entre 2 et 5\xa0ans"", 'Chaise haute', 'Baignoire pour bebes\xa0: toujours dans le logement', 'Seche-cheveux']",https://www.airbnb.fr/rooms/821716944546720949?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865892_cjXOHSqohzm9pfoW&previous_page_section_name=1000&federated_search_id=22ef6c11-49bb-449c-bb4c-ababbd9e6c29,46.0727,-1.0905,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,821716944546720949,230,appartement,"'acces plage\xa0: public ou partage', 'cuisine', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'lit parapluie', ""livres et jouets pour enfants de jusqu'a 2\xa0ans et entre 2 et 5\xa0ans"", 'chaise haute', 'baignoire pour bebes\xa0: toujours dans le logement', 'seche-cheveux'"
Maison Chatelaillonnaise recente avec piscine,,"Chatelaillon-Plage, Aquitaine Limousin Poitou-Charentes, France",230 EUR ,,2 056 EUR,,8 voyageurs ,3 chambres, 5 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine Prive', 'TV avec abonnement standard au cable', 'Lave-linge', 'Seche-cheveux', 'Salle de sport']",https://www.airbnb.fr/rooms/5284517?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865892_JGgSaXkWsOYwzcGX&previous_page_section_name=1000&federated_search_id=22ef6c11-49bb-449c-bb4c-ababbd9e6c29,46.07525,-1.07973,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,5284517,230,maison,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine prive', 'tv avec abonnement standard au cable', 'lave-linge', 'seche-cheveux', 'salle de sport'"
"Maison de famille, avec jardin et vue mer",,"Yves, Nouvelle-Aquitaine, France",315 EUR ,,2 612 EUR,,6 voyageurs ,3 chambres, 5 lits , 2 salles de bain,"['Vue sur la baie', 'Vue sur le jardin', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', 'Animaux acceptes', 'TV HD 16"" avec abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/779628070885655200?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865892_CEpOKYCuVa3DuBXd&previous_page_section_name=1000&federated_search_id=22ef6c11-49bb-449c-bb4c-ababbd9e6c29,46.05393,-1.07833,0,01/06/2024 - 30/09/2024,Yves,779628070885655200,315,maison,"'vue sur la baie', 'vue sur le jardin', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', 'animaux acceptes', 'tv hd 16"" avec abonnement standard au cable', 'lave-linge (gratuit) dans le logement'"
Villa de standing a l'ocean,Logement entier : maison de ville . Chez Marion6 voyageurs *  * 3 chambres *  * 5 lits *  * 2 salles de bain,"Chatelaillon-Plage, Poitou-Charentes, France",127 EUR ,,1 073 EUR,"4,85 *",6 voyageurs ,3 chambres, 5 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge', 'Arriere-cour', 'Cheminee']",https://www.airbnb.fr/rooms/11687597?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864564_24oykuWJYXqw53Yr&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.07571,-1.08831,20,01/06/2024 - 30/09/2024,Chatelaillon-Plage,11687597,127,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge', 'arriere-cour', 'cheminee'"
Villa proche plage avec jardin et terrasse,Logement entier : logement . Chez Karine7 voyageurs *  * 3 chambres *  * 4 lits *  * 2 salles de bain,"Chatelaillon-Plage, Aquitaine Limousin Poitou-Charentes, France",182 EUR,164 EUR ,1 468 EUR,"4,59 *",7 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon', 'Arriere-cour privee']",https://www.airbnb.fr/rooms/14190287?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865587_P%2BELmrscihvXIcAz&previous_page_section_name=1000&federated_search_id=75d41bb0-5334-41ee-93fd-7ea65612aaf6,46.07551,-1.091,21,01/06/2024 - 30/09/2024,Chatelaillon-Plage,14190287,182,villa,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon', 'arriere-cour privee'"
Maison 2/6 pers. a 250m de la mer a Chatelaillon,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",140 EUR ,,1 284 EUR,,6 voyageurs ,3 chambres, 5 lits , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/42766662?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_lpN7Tu%2BGjxcsrGdr&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.0714,-1.0879,50,01/06/2024 - 30/09/2024,Chatelaillon-Plage,42766662,140,maison,"'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-cheveux', 'refrigerateur'"
"maison grand confort , calme et agreable a vivre",Logement entier : logement . Chez Monique6 voyageurs *  * 3 chambres *  * 4 lits *  * 1 salle de bain,"Yves, Nouvelle-Aquitaine, France",140 EUR ,,1 193 EUR,"4,96 *",6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Arriere-cour privee - Cloture integrale', 'Depot de bagages autorise', 'Lit pour bebe', 'Chaise haute']",https://www.airbnb.fr/rooms/35480266?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_bJSWRY0CPyJp%2FRo5&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.05468,-1.08088,0,01/06/2024 - 30/09/2024,Yves,35480266,140,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge (gratuit) dans le logement', 'arriere-cour privee - cloture integrale', 'depot de bagages autorise', 'lit pour bebe', 'chaise haute'"
Villa au calme avec piscine,Logement entier : villa . Chez Catherine6 voyageurs *  * 3 chambres *  * 5 lits *  * 3 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",246 EUR ,,1 871 EUR,"5,0 *",6 voyageurs ,3 chambres, 5 lits , 3 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine Prive', 'TV HD 60""', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/53750592?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-06&check_out=2024-07-12&source_impression_id=p3_1696864571_d%2BvzhrI2toy8Lhhj&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.06965,-1.08185,26,01/06/2024 - 30/09/2024,Chatelaillon-Plage,53750592,246,villa,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit sur place', 'piscine prive', 'tv hd 60""', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement', 'baignoire'"
Quies,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",176 EUR ,,1 474 EUR,,5 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Vue sur la cour', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Parking gratuit dans la rue', 'Television', 'Lave-linge (Gratuit) dans le logement', 'Baignoire', 'Arriere-cour privee - Cloture integrale', 'Cheminee ou poele (interieur)\xa0: poele a granules']",https://www.airbnb.fr/rooms/766584198392768292?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696865270_M2%2FEzKX1HFRLt2sU&previous_page_section_name=1000&federated_search_id=3d168d2e-85a9-434a-9633-1bdad0e3bfd9,46.0704,-1.092,65,01/06/2024 - 30/09/2024,Chatelaillon-Plage,766584198392768292,176,Non identifie,"'vue sur la cour', 'acces plage\xa0: public ou partage', 'cuisine', 'parking gratuit dans la rue', 'television', 'lave-linge (gratuit) dans le logement', 'baignoire', 'arriere-cour privee - cloture integrale', 'cheminee ou poele (interieur)\xa0: poele a granules'"
Maison a 800 m de la plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",120 EUR ,,1 015 EUR,,6 voyageurs ,3 chambres, 3 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Lave-linge', 'Seche-linge (Gratuit) dans le logement', 'Arriere-cour']",https://www.airbnb.fr/rooms/872458735320422469?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864962_%2B6siBHWCSpJiR%2BVg&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.0669,-1.0871,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,872458735320422469,120,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'lave-linge', 'seche-linge (gratuit) dans le logement', 'arriere-cour'"
Maison recente avec jardin proche plage,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",131 EUR,118 EUR ,1 107 EUR,,6 voyageurs ,3 chambres, 3 lits , 2 salles de bain et 1 toilette,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/933099033129346684?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864962_GIPAZfg%2BYdpU4CFU&previous_page_section_name=1000&federated_search_id=57875402-eaa5-4a07-b540-a6aea11819d5,46.07295375964153,-1.086519603935336,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,933099033129346684,131,maison,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-linge (gratuit) dans le logement', 'baignoire'"
Maison individuelle bord de mer,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",165 EUR ,,1 384 EUR,,5 voyageurs ,3 chambres, 3 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 2\xa0places', ""Jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'TV 32""', 'Lave-linge (Gratuit) dans le logement', 'Climatisation\xa0: systeme split sans evacuation']",https://www.airbnb.fr/rooms/870952419666965122?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866201_FLLX%2BNEFdR1FrsDW&previous_page_section_name=1000&federated_search_id=6cc3d322-cf04-4f09-b3f5-b189af65d315,46.0659,-1.0811,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,870952419666965122,165,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 2\xa0places', ""jacuzzi prive\xa0: disponible toute l'annee, ouverture 24h/24"", 'tv 32""', 'lave-linge (gratuit) dans le logement', 'climatisation\xa0: systeme split sans evacuation'"
Le clos de Chatel Spa/ 6 velos a 500m marche,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",325 EUR ,,2 461 EUR,,6 voyageurs ,3 chambres, 6 lits , 3 salles de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Jacuzzi prive', 'Animaux acceptes', 'Television', 'Lave-linge']",https://www.airbnb.fr/rooms/26821467?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_9K56GtizU2HBPXGd&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.0669,-1.08488,36,01/06/2024 - 30/09/2024,Chatelaillon-Plage,26821467,325,Non identifie,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'jacuzzi prive', 'animaux acceptes', 'television', 'lave-linge'"
VILLA BALNEAIRE AU COEUR DE CHATELAILLON-PLAGE,Logement entier : maison de ville . Chez Patrick8 voyageurs *  * 3 chambres *  * 4 lits *  * 2 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",220 EUR ,,1 892 EUR,"4,88 *",8 voyageurs ,3 chambres, 4 lits , 2 salles de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'TV HD avec television par cable haut de gamme', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale']",https://www.airbnb.fr/rooms/33001216?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696864263_DNVgtNVujIlBt3Fn&previous_page_section_name=1000&federated_search_id=5a9f5b35-70f4-4e48-aabe-64d6ea9be5b2,46.0724,-1.0914,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,33001216,220,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'tv hd avec television par cable haut de gamme', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale'"
Cottage chaleureux a la campagne proche de l'ocean,Logement entier : cottage . Chez Isabelle6 voyageurs *  * 3 chambres *  * 4 lits *  * 1 salle de bain,"Salles-sur-Mer, Nouvelle-Aquitaine, France",140 EUR,126 EUR ,1 038 EUR,"5,0 *",6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Vue sur le jardin', 'Vue sur la cour', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Station de recharge pour vehicules electriques', 'Lave-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/751487418934647650?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_ZmC2EOHcfxMQPf5Q&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.0975,-1.061,0,01/06/2024 - 30/09/2024,Salles-sur-Mer,751487418934647650,140,cottage,"'vue sur le jardin', 'vue sur la cour', 'acces plage\xa0: public ou partage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'station de recharge pour vehicules electriques', 'lave-linge (gratuit) dans le logement'"
Maison avec jardin au coeur de Chatelaillon-Plage,Logement entier : logement . Chez Sandra6 voyageurs *  * 3 chambres *  * 4 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",200 EUR ,,1 666 EUR,"5,0 *",6 voyageurs ,3 chambres, 4 lits , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Television', 'Lave-linge', 'Lit pour bebe\xa0: toujours dans le logement', 'Chaise haute au sol\xa0: toujours dans le logement', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/678990870125246367?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696863956_lDBFPJtITYH8390%2F&previous_page_section_name=1000&federated_search_id=95a87b64-f401-47b7-8adc-5cdc8e889fc7,46.07055,-1.08935,34,01/06/2024 - 30/09/2024,Chatelaillon-Plage,678990870125246367,200,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'television', 'lave-linge', 'lit pour bebe\xa0: toujours dans le logement', 'chaise haute au sol\xa0: toujours dans le logement', 'seche-cheveux', 'refrigerateur'"
Appartement de charme classe 3 etoiles,Logement entier : appartement . Chez Clotilde4 voyageurs *  * 3 chambres *  * 3 lits *  * 1 salle de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",86 EUR ,,796 EUR,"4,73 *",4 voyageurs ,3 chambres, 3 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/43836774?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_Zy5w8B9Pu3y5rBr4&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.07543,-1.0921,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,43836774,86,appartement,"""vue sur l'ocean"", 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'depot de bagages autorise'"
Maison plein pied a 5 mn de La Rochelle et de Re,Logement entier : logement . Chez Robert6 voyageurs *  * 3 chambres *  * 4 lits *  * 1 salle de bain et 1 toilette,"L'Houmeau, Aquitaine-Limousin-Poitou-Charentes, France",105 EUR ,,935 EUR,"4,78 *",6 voyageurs ,3 chambres, 4 lits , 1 salle de bain et 1 toilette,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Animaux acceptes', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Seche-linge (Gratuit) dans le logement']",https://www.airbnb.fr/rooms/14526034?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_tu%2BLUiAM1jYCR0R9&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.18835,-1.19368,38,01/06/2024 - 30/09/2024,L'Houmeau,14526034,105,maison,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'animaux acceptes', 'tv hd', 'lave-linge (gratuit) dans le logement', 'seche-linge (gratuit) dans le logement'"
Grand appartement A quelques minutes de la plage,Logement entier : appartement . Chez Magaly6 voyageurs *  * 3 chambres *  * 3 lits *  * 3 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",178 EUR,151 EUR ,1 271 EUR,"4,67 *",6 voyageurs ,3 chambres, 3 lits , 3 salles de bain,"['Cuisine', 'Wifi rapide (314\xa0Mbit/s)', 'Espace de travail dedie', 'Parking gratuit sur place', 'TV avec Chromecast', 'Lave-linge', 'Climatisation', 'Lit pour bebe', 'Lit parapluie']",https://www.airbnb.fr/rooms/928914650883981926?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866843_3D8zSWUD2mry%2BS3x&previous_page_section_name=1000&federated_search_id=05563926-fa48-43da-bb4f-867c9f97ffa8,46.08104552714307,-1.0817767619125478,55,01/06/2024 - 30/09/2024,Chatelaillon-Plage,928914650883981926,178,appartement,"'cuisine', 'wifi rapide (314\xa0mbit/s)', 'espace de travail dedie', 'parking gratuit sur place', 'tv avec chromecast', 'lave-linge', 'climatisation', 'lit pour bebe', 'lit parapluie'"
VILLA SPACIEUSE ET LUMINEUSE A 100M DE L'OCEAN,Logement entier : logement de vacances . Chez Erwan8 voyageurs *  * 4 chambres *  * 5 lits *  * 3 salles de bain,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",337 EUR ,,2 793 EUR,"5,0 *",8 voyageurs ,4 chambres, 5 lits , 3 salles de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Espace de travail dedie', 'Allee de stationnement gratuite sur place\xa0: 4\xa0places', 'Television', 'Lave-linge', 'Seche-linge (Gratuit) dans le logement', 'Baignoire', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/627210127826965475?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696866539_YfEf9S01ZQDfqKeI&previous_page_section_name=1000&federated_search_id=742b244c-d57d-4816-adcb-ef74477e6c24,46.0582,-1.0859,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,627210127826965475,337,villa,"'acces plage\xa0: public ou partage', 'cuisine', 'espace de travail dedie', 'allee de stationnement gratuite sur place\xa0: 4\xa0places', 'television', 'lave-linge', 'seche-linge (gratuit) dans le logement', 'baignoire', 'patio ou balcon\xa0: prive(e)'"
"Jolie villa a Angoulins, proche ocean",Logement entier : logement . Chez Celine6 voyageurs *  * 4 chambres *  * 4 lits *  * 3 salles de bain,"Angoulins, Nouvelle-Aquitaine, France",260 EUR ,,2 161 EUR,,6 voyageurs ,4 chambres, 4 lits , 3 salles de bain,"['Vue sur le jardin', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Piscine', 'Television', 'Lave-linge', 'Seche-linge (Gratuit) dans le logement', 'Cameras de surveillance exterieure et/ou dans les espaces communs']",https://www.airbnb.fr/rooms/891356190993325913?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867147_PbAr17SJhR9SV3LT&previous_page_section_name=1000&federated_search_id=51a33c71-94ea-4717-a267-47cf81e1d65c,46.1106,-1.1088,20,01/06/2024 - 30/09/2024,Angoulins,891356190993325913,260,villa,"'vue sur le jardin', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'piscine', 'television', 'lave-linge', 'seche-linge (gratuit) dans le logement', 'cameras de surveillance exterieure et/ou dans les espaces communs'"
Magnifique maison moderne & authentique 8-10 pers.,Logement entier : logement . Chez Philippe10 voyageurs *  * 4 chambres *  * 7 lits *  * 2 salles de bain,"Aytre, Nouvelle-Aquitaine, France",265 EUR ,,2 415 EUR,"4,92 *",10 voyageurs ,4 chambres, 7 lits , 2 salles de bain,"['Vue sur la cour', 'Vue sur le jardin', 'Acces a la plage', 'Cuisine', 'Wifi', 'Stationnement gratuit sur place\xa0: 4\xa0places', 'TV HD 55"" avec abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement', 'Baignoire']",https://www.airbnb.fr/rooms/45521865?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1696867147_jKqizdI%2BJysy5ipD&previous_page_section_name=1000&federated_search_id=51a33c71-94ea-4717-a267-47cf81e1d65c,46.13496,-1.11295,0,01/06/2024 - 30/09/2024,Aytre,45521865,265,maison,"'vue sur la cour', 'vue sur le jardin', 'acces a la plage', 'cuisine', 'wifi', 'stationnement gratuit sur place\xa0: 4\xa0places', 'tv hd 55"" avec abonnement standard au cable', 'lave-linge (gratuit) dans le logement', 'baignoire'"
Adorable villa avec piscine au coeur de la ville,,"Chatelaillon-Plage, Nouvelle-Aquitaine, France",299 EUR ,,2 301 EUR,,8 voyageurs ,4 chambres, 4 lits , 2 salles de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', ""Piscine Prive exterieure (disponible a certaines periodes, heures d'ouverture specifiques, chauffee)"", 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/54080224?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-04&check_out=2024-07-10&source_impression_id=p3_1696864571_yEjwXafNg2B6LUm6&previous_page_section_name=1000&federated_search_id=1c1b81f1-58a0-4039-9c1b-63bbdc45b18b,46.08097,-1.09166,44,01/06/2024 - 30/09/2024,Chatelaillon-Plage,54080224,299,villa,"'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', ""piscine prive exterieure (disponible a certaines periodes, heures d'ouverture specifiques, chauffee)"", 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)'"
